user_id,second_purchase_item_quantity,third_purchase_item_quantity,fourth_purchase_item_quantity,fifth_purchase_item_quantity,status_f3,status_f4,status_f5
54062,1,1,1,1,維持,維持,維持
54063,2,2,2,2,維持,維持,維持
54066,3,,,,,,
54068,1,1,1,,維持,維持,
54073,3,3,3,3,維持,維持,維持
54076,3,3,3,3,維持,維持,維持
7902,1,,,,,,
54078,3,3,3,3,維持,維持,維持
8012,1,,,,,,
54087,1,1,,,維持,,
54093,3,3,3,3,維持,維持,維持
8453,1,,,,,,
54096,3,3,3,3,維持,維持,維持
54097,3,3,3,3,維持,維持,維持
54098,3,3,3,3,維持,維持,維持
54101,2,2,2,2,維持,維持,維持
54107,2,,,,,,
8487,1,,,,,,
8603,1,,,,,,
54120,3,3,3,3,維持,維持,維持
54123,1,1,3,3,維持,増加,維持
54124,2,2,2,2,維持,維持,維持
54128,3,,,,,,
8817,1,,,,,,
54135,3,3,3,3,維持,維持,維持
54140,1,1,,,維持,,
54141,2,1,1,2,減少,維持,増加
54145,2,2,2,2,維持,維持,維持
54146,3,,,,,,
8981,1,,,,,,
54149,2,2,2,2,維持,維持,維持
54151,3,3,3,3,維持,維持,維持
54153,3,3,3,,維持,維持,
54156,2,2,2,2,維持,維持,維持
54162,1,1,1,2,維持,維持,増加
54163,3,3,3,3,維持,維持,維持
54165,2,2,2,2,維持,維持,維持
54166,2,,,,,,
9126,1,,,,,,
54173,3,3,3,3,維持,維持,維持
54174,3,3,3,3,維持,維持,維持
54175,3,3,3,3,維持,維持,維持
9420,1,,,,,,
54178,3,3,3,3,維持,維持,維持
54183,3,3,3,3,維持,維持,維持
54185,3,3,3,3,維持,維持,維持
54189,1,1,1,1,維持,維持,維持
54193,1,,,,,,
54196,3,2,2,2,減少,維持,維持
54199,3,3,3,3,維持,維持,維持
54203,2,2,2,,維持,維持,
54205,3,3,3,3,維持,維持,維持
54212,3,,,,,,
54213,2,,,,,,
54214,3,3,3,3,維持,維持,維持
54217,3,3,3,3,維持,維持,維持
54222,2,2,2,,維持,維持,
54223,2,,,,,,
54226,2,,,,,,
54227,2,2,2,,維持,維持,
9681,1,,,,,,
9685,1,,,,,,
54240,3,,,,,,
54241,3,3,3,3,維持,維持,維持
9867,1,,,,,,
54256,3,3,3,3,維持,維持,維持
54259,2,,,,,,
54262,3,,,,,,
54265,2,2,3,3,維持,増加,維持
10342,1,,,,,,
54274,3,3,3,3,維持,維持,維持
54278,2,2,2,2,維持,維持,維持
10384,1,,,,,,
54287,3,3,3,3,維持,維持,維持
54289,2,2,2,2,維持,維持,維持
10489,1,,,,,,
54298,2,2,2,2,維持,維持,維持
10607,1,,,,,,
54303,3,3,3,3,維持,維持,維持
54305,2,2,2,2,維持,維持,維持
54306,1,,,,,,
54310,3,3,3,3,維持,維持,維持
10757,1,,,,,,
54313,2,2,2,2,維持,維持,維持
54317,3,3,3,3,維持,維持,維持
10906,1,,,,,,
11088,1,,,,,,
54334,3,3,3,3,維持,維持,維持
54335,3,3,3,,維持,維持,
54336,3,3,3,3,維持,維持,維持
54338,3,3,3,3,維持,維持,維持
54339,2,2,2,2,維持,維持,維持
54341,1,1,1,1,維持,維持,維持
54342,3,3,3,3,維持,維持,維持
54348,2,2,2,2,維持,維持,維持
54362,3,3,3,3,維持,維持,維持
11401,1,,,,,,
54364,3,3,3,3,維持,維持,維持
54367,3,3,3,3,維持,維持,維持
54368,2,2,2,2,維持,維持,維持
54370,3,3,3,3,維持,維持,維持
54373,3,3,3,3,維持,維持,維持
54374,2,2,2,2,維持,維持,維持
54377,3,3,3,3,維持,維持,維持
54378,3,3,3,3,維持,維持,維持
54380,2,2,2,2,維持,維持,維持
54385,2,2,,,維持,,
11473,1,,,,,,
54389,3,3,3,3,維持,維持,維持
54391,3,3,3,3,維持,維持,維持
54399,2,2,2,2,維持,維持,維持
54406,3,3,3,3,維持,維持,維持
54409,2,2,2,2,維持,維持,維持
54412,3,3,2,2,維持,減少,維持
54414,2,2,2,,維持,維持,
54416,1,1,3,3,維持,増加,維持
54417,3,3,3,3,維持,維持,維持
11619,1,,,,,,
11744,1,,,,,,
54436,3,2,,,減少,,
54437,2,2,2,2,維持,維持,維持
54438,1,1,1,1,維持,維持,維持
11784,1,,,,,,
54443,1,1,,,維持,,
54446,3,3,3,3,維持,維持,維持
12031,1,,,,,,
12178,1,,,,,,
54456,3,3,3,3,維持,維持,維持
54461,3,3,3,3,維持,維持,維持
12199,1,,,,,,
54475,2,2,2,2,維持,維持,維持
54482,2,2,2,2,維持,維持,維持
54483,3,3,3,3,維持,維持,維持
54486,3,3,3,3,維持,維持,維持
54487,2,2,,,維持,,
54491,3,3,3,3,維持,維持,維持
12208,1,,,,,,
54500,2,2,2,2,維持,維持,維持
12544,1,,,,,,
54508,3,3,3,3,維持,維持,維持
12616,1,,,,,,
12797,1,,,,,,
54519,3,3,3,3,維持,維持,維持
54520,3,3,3,3,維持,維持,維持
54526,2,2,2,2,維持,維持,維持
54529,3,3,3,,維持,維持,
54532,3,3,3,3,維持,維持,維持
54533,3,3,3,3,維持,維持,維持
54535,3,3,3,3,維持,維持,維持
13124,1,,,,,,
54545,2,2,,,維持,,
54552,1,1,1,1,維持,維持,維持
54553,3,3,3,3,維持,維持,維持
54554,2,2,2,2,維持,維持,維持
13129,1,,,,,,
54562,2,2,2,,維持,維持,
54564,3,3,,,維持,,
54566,3,,,,,,
54567,2,2,,,維持,,
54571,3,3,3,3,維持,維持,維持
54572,2,,,,,,
54577,3,3,3,3,維持,維持,維持
13206,1,,,,,,
54587,2,2,2,2,維持,維持,維持
54591,1,,,,,,
54592,3,3,,,維持,,
13272,1,,,,,,
54595,2,2,2,2,維持,維持,維持
13353,1,,,,,,
13412,1,,,,,,
54602,3,3,3,3,維持,維持,維持
54604,3,3,3,3,維持,維持,維持
54605,1,1,1,1,維持,維持,維持
13639,1,,,,,,
54611,3,,,,,,
54612,2,2,2,2,維持,維持,維持
54613,3,3,3,3,維持,維持,維持
13996,1,,,,,,
54619,3,3,3,3,維持,維持,維持
54621,1,1,1,1,維持,維持,維持
54625,2,2,2,2,維持,維持,維持
14458,1,,,,,,
54632,3,3,3,3,維持,維持,維持
54633,3,,,,,,
14626,1,,,,,,
54636,3,3,3,3,維持,維持,維持
54643,2,2,2,2,維持,維持,維持
54646,1,1,1,1,維持,維持,維持
54654,3,3,3,3,維持,維持,維持
54656,2,2,,,維持,,
54658,3,3,3,3,維持,維持,維持
14752,1,,,,,,
54665,3,3,3,3,維持,維持,維持
54666,3,3,3,3,維持,維持,維持
54667,2,2,2,2,維持,維持,維持
54671,3,,,,,,
54677,3,3,2,2,維持,減少,維持
15071,1,,,,,,
15133,1,,,,,,
54687,3,3,3,,維持,維持,
15319,1,,,,,,
54694,3,3,3,3,維持,維持,維持
54695,1,,,,,,
54702,2,2,,,維持,,
54705,2,2,2,2,維持,維持,維持
54708,1,1,1,1,維持,維持,維持
54710,1,1,1,1,維持,維持,維持
54711,1,1,1,1,維持,維持,維持
54716,3,3,3,3,維持,維持,維持
54717,3,3,3,,維持,維持,
54723,2,2,2,2,維持,維持,維持
54730,3,3,3,3,維持,維持,維持
54734,2,2,2,2,維持,維持,維持
54744,3,,,,,,
54745,3,3,3,3,維持,維持,維持
54751,2,2,2,2,維持,維持,維持
15356,1,,,,,,
15369,1,,,,,,
15384,1,,,,,,
54762,3,3,3,3,維持,維持,維持
54763,2,2,2,2,維持,維持,維持
15391,1,,,,,,
15482,1,,,,,,
54771,3,,,,,,
54781,3,3,3,3,維持,維持,維持
54784,2,2,2,2,維持,維持,維持
15565,1,,,,,,
15631,1,,,,,,
15918,1,,,,,,
54793,2,2,2,2,維持,維持,維持
54794,1,1,,,維持,,
54795,3,3,3,3,維持,維持,維持
54796,2,,,,,,
54798,3,3,3,,維持,維持,
54799,2,,,,,,
54801,2,2,2,2,維持,維持,維持
54802,3,3,3,3,維持,維持,維持
54808,3,3,3,3,維持,維持,維持
54811,2,2,2,2,維持,維持,維持
54815,2,2,,,維持,,
54817,2,2,,,維持,,
54821,2,2,2,2,維持,維持,維持
15930,1,,,,,,
54836,3,3,3,3,維持,維持,維持
54837,3,2,2,2,減少,維持,維持
54839,3,3,3,3,維持,維持,維持
54840,3,3,3,3,維持,維持,維持
54841,1,1,1,1,維持,維持,維持
54847,3,3,3,3,維持,維持,維持
54855,3,,,,,,
54858,2,2,2,2,維持,維持,維持
54863,1,,,,,,
15955,1,,,,,,
15985,1,,,,,,
54872,2,2,2,2,維持,維持,維持
54875,3,,,,,,
54876,3,3,3,3,維持,維持,維持
16285,1,,,,,,
54883,3,,,,,,
54885,3,,,,,,
16382,1,,,,,,
54895,3,3,,,維持,,
54896,3,,,,,,
54901,3,3,3,3,維持,維持,維持
54904,3,3,3,3,維持,維持,維持
54905,3,3,3,,維持,維持,
16643,1,,,,,,
54909,1,1,1,1,維持,維持,維持
54925,3,3,3,3,維持,維持,維持
16677,1,,,,,,
54929,2,2,2,2,維持,維持,維持
54933,1,2,2,2,増加,維持,維持
54937,3,3,3,3,維持,維持,維持
54941,3,3,3,3,維持,維持,維持
54942,3,2,,,減少,,
54943,3,3,3,3,維持,維持,維持
54948,3,,,,,,
16740,1,,,,,,
54966,3,3,3,3,維持,維持,維持
54967,3,3,3,3,維持,維持,維持
16824,1,,,,,,
54969,1,1,1,1,維持,維持,維持
54971,1,1,1,1,維持,維持,維持
54977,3,3,3,3,維持,維持,維持
54978,2,2,2,2,維持,維持,維持
54980,3,3,3,3,維持,維持,維持
54987,3,,,,,,
54990,2,,,,,,
54996,3,3,3,3,維持,維持,維持
17276,1,,,,,,
55000,3,3,3,3,維持,維持,維持
55002,2,2,2,2,維持,維持,維持
55006,3,3,,,維持,,
55008,3,3,3,3,維持,維持,維持
55009,3,3,3,3,維持,維持,維持
17464,1,,,,,,
55017,3,3,3,3,維持,維持,維持
55018,2,,,,,,
55021,2,,,,,,
55022,3,3,3,3,維持,維持,維持
55028,2,,,,,,
55033,3,3,3,3,維持,維持,維持
55039,2,3,3,,増加,維持,
55045,2,2,3,3,維持,増加,維持
55047,3,3,3,3,維持,維持,維持
17706,1,,,,,,
55061,3,3,3,3,維持,維持,維持
55063,2,2,,,維持,,
55064,2,2,2,2,維持,維持,維持
55066,2,2,2,2,維持,維持,維持
17804,1,,,,,,
55071,3,2,,,減少,,
55075,3,3,3,3,維持,維持,維持
55077,2,2,2,2,維持,維持,維持
55078,1,1,1,,維持,維持,
17826,1,,,,,,
55086,2,,,,,,
55087,3,3,3,3,維持,維持,維持
17957,1,,,,,,
55094,3,,,,,,
17962,1,,,,,,
55099,3,3,3,3,維持,維持,維持
55103,3,,,,,,
17998,1,,,,,,
18071,1,,,,,,
55107,3,3,3,3,維持,維持,維持
55111,3,,,,,,
55112,3,3,3,3,維持,維持,維持
55116,2,2,2,2,維持,維持,維持
18080,1,,,,,,
55124,3,3,3,3,維持,維持,維持
55127,2,2,2,,維持,維持,
55128,3,3,3,3,維持,維持,維持
55130,3,3,3,3,維持,維持,維持
55131,3,3,,,維持,,
55132,2,2,2,2,維持,維持,維持
18314,1,,,,,,
55136,2,,,,,,
55137,3,3,3,3,維持,維持,維持
55145,3,3,3,3,維持,維持,維持
55149,3,3,3,3,維持,維持,維持
55150,3,3,3,3,維持,維持,維持
55153,2,2,2,2,維持,維持,維持
55158,3,3,3,3,維持,維持,維持
18559,1,,,,,,
55166,3,3,3,3,維持,維持,維持
55167,3,3,3,,維持,維持,
18629,1,,,,,,
55174,3,3,3,3,維持,維持,維持
55187,3,3,3,3,維持,維持,維持
55188,2,2,2,2,維持,維持,維持
55189,3,3,3,3,維持,維持,維持
18723,1,,,,,,
18771,1,,,,,,
55194,3,3,3,3,維持,維持,維持
55200,2,2,2,2,維持,維持,維持
55201,3,,,,,,
55203,3,,,,,,
55206,3,3,3,3,維持,維持,維持
55207,2,2,2,2,維持,維持,維持
55208,3,3,3,3,維持,維持,維持
55211,2,2,2,2,維持,維持,維持
55216,2,,,,,,
55226,3,3,3,3,維持,維持,維持
18900,1,,,,,,
55234,2,2,,,維持,,
55238,3,3,3,3,維持,維持,維持
55240,3,3,3,3,維持,維持,維持
55244,2,2,2,2,維持,維持,維持
55249,2,2,2,2,維持,維持,維持
55252,3,3,3,3,維持,維持,維持
18934,1,,,,,,
55259,2,,,,,,
55263,2,2,2,2,維持,維持,維持
55264,3,3,3,3,維持,維持,維持
55268,2,2,2,2,維持,維持,維持
55271,3,,,,,,
55272,3,3,3,3,維持,維持,維持
55276,2,,,,,,
55282,2,2,2,2,維持,維持,維持
18996,1,,,,,,
55292,2,2,,,維持,,
55295,3,3,3,3,維持,維持,維持
55299,2,2,2,2,維持,維持,維持
55300,2,2,2,2,維持,維持,維持
55303,3,3,3,3,維持,維持,維持
19046,1,,,,,,
55312,3,3,3,3,維持,維持,維持
55316,3,,,,,,
55323,3,3,3,3,維持,維持,維持
55325,2,2,2,2,維持,維持,維持
55327,3,3,3,3,維持,維持,維持
19464,1,,,,,,
55336,3,3,3,3,維持,維持,維持
55349,3,3,3,3,維持,維持,維持
55353,3,3,3,3,維持,維持,維持
55355,3,,,,,,
55359,3,3,3,3,維持,維持,維持
19549,1,,,,,,
55363,3,3,3,3,維持,維持,維持
19651,1,,,,,,
19767,1,,,,,,
19885,1,,,,,,
55376,2,,,,,,
55379,3,3,3,3,維持,維持,維持
55380,3,3,3,3,維持,維持,維持
20070,1,,,,,,
55385,3,3,3,3,維持,維持,維持
55390,2,2,2,2,維持,維持,維持
55396,2,2,2,2,維持,維持,維持
55401,2,,,,,,
55404,2,2,2,2,維持,維持,維持
55405,3,3,,,維持,,
20112,1,,,,,,
55409,3,3,3,3,維持,維持,維持
55411,3,3,3,3,維持,維持,維持
55414,3,3,3,3,維持,維持,維持
55421,1,1,1,1,維持,維持,維持
55423,3,3,3,3,維持,維持,維持
20116,1,,,,,,
55429,2,2,2,,維持,維持,
55435,3,3,3,3,維持,維持,維持
55437,3,2,2,2,減少,維持,維持
55438,2,2,2,2,維持,維持,維持
55439,1,1,1,,維持,維持,
20150,1,,,,,,
55444,2,2,2,,維持,維持,
20168,1,,,,,,
20458,1,,,,,,
55451,2,,,,,,
55452,2,2,2,,維持,維持,
20633,1,,,,,,
55457,3,,,,,,
20782,1,,,,,,
20832,1,,,,,,
55464,1,3,3,3,増加,維持,維持
55466,3,3,3,,維持,維持,
55467,3,1,,,減少,,
55472,3,3,3,3,維持,維持,維持
55476,3,,,,,,
20865,1,,,,,,
21038,1,,,,,,
55492,3,,,,,,
55500,1,1,1,1,維持,維持,維持
55502,3,,,,,,
55503,2,2,2,2,維持,維持,維持
21094,1,,,,,,
55510,2,,,,,,
55514,3,3,3,3,維持,維持,維持
21395,1,,,,,,
55526,3,3,3,3,維持,維持,維持
55528,3,,,,,,
55529,3,3,3,3,維持,維持,維持
55531,3,3,3,3,維持,維持,維持
55532,3,3,3,3,維持,維持,維持
55538,3,3,3,3,維持,維持,維持
55542,3,3,3,2,維持,維持,減少
55549,2,2,2,2,維持,維持,維持
21430,1,,,,,,
55551,1,1,1,1,維持,維持,維持
55557,3,,,,,,
55564,3,3,3,3,維持,維持,維持
55565,3,3,3,3,維持,維持,維持
55580,3,3,3,,維持,維持,
55582,1,1,,,維持,,
55584,3,3,3,3,維持,維持,維持
55589,3,3,3,3,維持,維持,維持
55592,3,3,3,3,維持,維持,維持
21431,1,,,,,,
55597,3,,,,,,
55607,3,3,3,3,維持,維持,維持
55614,1,1,1,1,維持,維持,維持
55615,2,2,2,2,維持,維持,維持
55623,3,3,3,3,維持,維持,維持
55625,3,3,3,3,維持,維持,維持
21617,1,,,,,,
55635,3,3,3,3,維持,維持,維持
55638,2,2,2,2,維持,維持,維持
55639,3,3,3,3,維持,維持,維持
55641,2,,,,,,
55643,2,2,2,2,維持,維持,維持
55644,3,3,3,3,維持,維持,維持
55650,3,3,,,維持,,
55653,3,,,,,,
55656,1,1,1,1,維持,維持,維持
55658,3,3,3,3,維持,維持,維持
55664,3,3,3,3,維持,維持,維持
21826,1,,,,,,
55672,1,,,,,,
55678,3,3,3,3,維持,維持,維持
21962,1,,,,,,
22235,1,,,,,,
55681,2,2,2,2,維持,維持,維持
55682,3,3,,,維持,,
55683,2,2,2,2,維持,維持,維持
55685,1,1,1,1,維持,維持,維持
55686,3,3,3,3,維持,維持,維持
55687,3,3,3,3,維持,維持,維持
22291,1,,,,,,
55691,3,3,3,3,維持,維持,維持
55696,3,3,3,3,維持,維持,維持
55699,3,3,3,3,維持,維持,維持
55700,2,2,2,2,維持,維持,維持
55704,3,3,3,3,維持,維持,維持
22405,1,,,,,,
22908,1,,,,,,
55711,2,2,2,2,維持,維持,維持
55712,2,,,,,,
55714,2,,,,,,
55718,3,3,3,3,維持,維持,維持
55729,3,3,3,3,維持,維持,維持
55732,2,2,,,維持,,
55734,2,2,2,2,維持,維持,維持
55739,2,2,2,2,維持,維持,維持
23397,1,,,,,,
55748,2,,,,,,
23416,1,,,,,,
23573,1,,,,,,
55756,3,3,3,3,維持,維持,維持
55759,3,3,3,3,維持,維持,維持
23597,1,,,,,,
24163,1,,,,,,
24190,1,,,,,,
24264,1,,,,,,
55770,3,3,3,3,維持,維持,維持
55771,3,3,3,3,維持,維持,維持
24273,1,,,,,,
55778,3,,,,,,
55780,3,3,3,3,維持,維持,維持
24278,1,,,,,,
55787,3,2,1,,減少,減少,
55792,3,3,3,,維持,維持,
55793,3,3,3,3,維持,維持,維持
24687,1,,,,,,
55800,2,,,,,,
55803,3,3,3,3,維持,維持,維持
55804,3,3,3,3,維持,維持,維持
24776,1,,,,,,
55812,2,2,2,2,維持,維持,維持
55813,2,2,2,,維持,維持,
55817,3,,,,,,
55819,2,1,1,1,減少,維持,維持
24987,1,,,,,,
55821,2,2,,,維持,,
55822,3,3,3,3,維持,維持,維持
55825,1,1,1,1,維持,維持,維持
55829,2,2,2,2,維持,維持,維持
55831,3,3,3,3,維持,維持,維持
25176,1,,,,,,
55838,3,3,3,3,維持,維持,維持
55839,3,3,3,3,維持,維持,維持
55842,2,,,,,,
55844,3,3,3,3,維持,維持,維持
55849,2,2,2,2,維持,維持,維持
55850,2,2,2,2,維持,維持,維持
55851,3,,,,,,
55854,2,2,2,2,維持,維持,維持
55856,3,3,,,維持,,
55860,3,3,3,3,維持,維持,維持
55862,2,,,,,,
55869,3,3,3,3,維持,維持,維持
55871,3,3,3,3,維持,維持,維持
55872,2,2,2,2,維持,維持,維持
55877,3,3,3,3,維持,維持,維持
55882,3,3,3,3,維持,維持,維持
55894,2,2,2,2,維持,維持,維持
55895,2,,,,,,
55900,3,3,,,維持,,
55902,3,3,3,3,維持,維持,維持
55914,3,3,3,3,維持,維持,維持
55915,2,2,2,2,維持,維持,維持
55917,2,2,2,2,維持,維持,維持
25661,1,,,,,,
55925,3,3,3,3,維持,維持,維持
55928,3,3,3,3,維持,維持,維持
26197,1,,,,,,
55942,3,3,3,3,維持,維持,維持
55947,3,3,3,3,維持,維持,維持
55950,2,2,2,2,維持,維持,維持
27036,1,,,,,,
55954,2,2,2,2,維持,維持,維持
55955,1,1,1,1,維持,維持,維持
27267,1,,,,,,
55958,3,,,,,,
55961,2,2,2,2,維持,維持,維持
55963,3,3,3,3,維持,維持,維持
55967,2,2,2,2,維持,維持,維持
55980,3,3,3,3,維持,維持,維持
55984,2,2,,,維持,,
55985,2,2,,,維持,,
55986,3,3,3,3,維持,維持,維持
55988,3,3,3,3,維持,維持,維持
27322,1,,,,,,
55997,3,,,,,,
55998,2,,,,,,
27608,1,,,,,,
27678,1,,,,,,
27903,1,,,,,,
56014,3,,,,,,
56018,1,1,1,1,維持,維持,維持
56021,3,3,3,3,維持,維持,維持
56022,2,,,,,,
56027,2,,,,,,
28233,1,,,,,,
28336,1,,,,,,
56039,3,3,3,3,維持,維持,維持
28383,1,,,,,,
56046,3,3,3,3,維持,維持,維持
56048,3,,,,,,
56050,2,2,2,2,維持,維持,維持
56051,3,3,3,3,維持,維持,維持
28573,1,,,,,,
56053,3,3,3,3,維持,維持,維持
56060,3,3,3,3,維持,維持,維持
56065,3,,,,,,
56066,1,,,,,,
56067,2,2,2,1,維持,維持,減少
56074,2,2,2,2,維持,維持,維持
56086,3,3,3,3,維持,維持,維持
56096,3,3,3,3,維持,維持,維持
56098,2,,,,,,
56104,3,,,,,,
28640,1,,,,,,
56111,3,3,3,3,維持,維持,維持
56118,3,3,3,3,維持,維持,維持
56119,3,3,3,3,維持,維持,維持
28645,1,,,,,,
56128,3,,,,,,
56129,3,3,3,3,維持,維持,維持
56140,3,3,3,3,維持,維持,維持
56142,1,1,,,維持,,
56145,3,3,3,3,維持,維持,維持
56151,1,1,,,維持,,
56152,2,2,2,2,維持,維持,維持
56157,1,2,2,2,増加,維持,維持
28683,1,,,,,,
56164,2,2,2,2,維持,維持,維持
28781,1,,,,,,
56170,3,,,,,,
56172,2,2,2,2,維持,維持,維持
56176,2,,,,,,
56180,3,,,,,,
29011,1,,,,,,
56185,3,3,2,2,維持,減少,維持
56190,3,3,3,3,維持,維持,維持
56195,3,3,3,3,維持,維持,維持
56200,3,3,3,3,維持,維持,維持
56204,3,3,3,3,維持,維持,維持
56212,3,3,,,維持,,
56218,2,2,2,2,維持,維持,維持
29659,1,,,,,,
56221,3,3,3,,維持,維持,
56224,2,2,,,維持,,
56229,3,3,3,3,維持,維持,維持
56232,2,2,,,維持,,
56233,3,2,2,,減少,維持,
29815,1,,,,,,
56235,2,2,2,2,維持,維持,維持
30099,1,,,,,,
56237,3,3,3,3,維持,維持,維持
56239,3,3,3,3,維持,維持,維持
56240,2,2,2,,維持,維持,
56241,3,3,3,3,維持,維持,維持
56244,2,2,2,2,維持,維持,維持
56249,3,3,3,3,維持,維持,維持
56253,1,1,1,,維持,維持,
30189,1,,,,,,
56260,2,1,1,1,減少,維持,維持
30228,1,,,,,,
30235,1,,,,,,
56277,3,3,,,維持,,
30238,1,,,,,,
56290,3,3,3,3,維持,維持,維持
56293,3,3,3,3,維持,維持,維持
56295,3,3,3,3,維持,維持,維持
56296,2,2,,,維持,,
56297,2,2,2,2,維持,維持,維持
56299,3,3,3,,維持,維持,
56300,3,3,3,3,維持,維持,維持
56301,1,1,1,1,維持,維持,維持
56302,3,3,2,2,維持,減少,維持
30414,1,,,,,,
56312,3,3,3,3,維持,維持,維持
56314,3,3,3,3,維持,維持,維持
56321,3,3,3,3,維持,維持,維持
56326,3,3,3,3,維持,維持,維持
30538,1,,,,,,
56333,2,2,2,2,維持,維持,維持
56335,3,3,3,,維持,維持,
30741,1,,,,,,
30992,1,,,,,,
56347,3,3,,,維持,,
56348,3,3,3,,維持,維持,
56350,3,,,,,,
56351,1,1,1,1,維持,維持,維持
56352,2,2,2,2,維持,維持,維持
56354,3,3,3,3,維持,維持,維持
56357,2,2,2,2,維持,維持,維持
56359,3,3,3,3,維持,維持,維持
56364,3,3,3,3,維持,維持,維持
56365,3,3,3,3,維持,維持,維持
31312,1,,,,,,
56370,3,3,3,3,維持,維持,維持
56372,3,3,3,3,維持,維持,維持
31346,1,,,,,,
56377,2,2,2,,維持,維持,
56380,3,,,,,,
56381,2,2,2,2,維持,維持,維持
56384,3,3,3,3,維持,維持,維持
56385,3,3,3,3,維持,維持,維持
56387,2,2,2,2,維持,維持,維持
31496,1,,,,,,
56399,2,,,,,,
56404,3,3,3,3,維持,維持,維持
31734,1,,,,,,
56411,2,2,2,2,維持,維持,維持
56412,2,,,,,,
31828,1,,,,,,
56416,3,3,3,3,維持,維持,維持
31864,1,,,,,,
56419,3,3,,,維持,,
56422,3,3,3,3,維持,維持,維持
56431,3,3,3,3,維持,維持,維持
32287,1,,,,,,
32569,1,,,,,,
32866,1,,,,,,
56439,2,2,2,2,維持,維持,維持
56440,3,,,,,,
33000,1,,,,,,
33151,1,,,,,,
56446,3,3,3,3,維持,維持,維持
56447,2,2,2,2,維持,維持,維持
56454,3,3,3,3,維持,維持,維持
56455,3,2,2,,減少,維持,
56459,2,2,2,2,維持,維持,維持
56466,3,3,3,3,維持,維持,維持
56469,3,,,,,,
56473,3,,,,,,
56478,3,3,3,3,維持,維持,維持
33156,1,,,,,,
56483,3,3,3,3,維持,維持,維持
56486,3,3,3,3,維持,維持,維持
33197,1,,,,,,
33309,1,,,,,,
56494,3,3,3,3,維持,維持,維持
56495,3,3,3,3,維持,維持,維持
33409,1,,,,,,
56501,3,3,3,3,維持,維持,維持
56503,3,3,3,3,維持,維持,維持
56513,3,3,3,3,維持,維持,維持
33621,1,,,,,,
56515,3,3,3,3,維持,維持,維持
56522,2,,,,,,
56525,1,1,1,,維持,維持,
56528,3,3,3,3,維持,維持,維持
56544,3,3,3,3,維持,維持,維持
56557,3,3,3,3,維持,維持,維持
56560,3,3,3,3,維持,維持,維持
56563,2,2,2,,維持,維持,
56568,3,3,3,3,維持,維持,維持
56570,3,3,,,維持,,
56580,3,3,3,3,維持,維持,維持
56586,3,3,3,3,維持,維持,維持
56587,3,3,3,3,維持,維持,維持
56592,1,3,3,3,増加,維持,維持
56596,2,2,2,2,維持,維持,維持
56604,3,3,3,3,維持,維持,維持
33728,1,,,,,,
56607,2,2,2,,維持,維持,
56615,3,3,3,3,維持,維持,維持
34115,1,,,,,,
56623,3,,,,,,
56626,3,3,3,3,維持,維持,維持
56627,2,,,,,,
56629,2,,,,,,
34126,1,,,,,,
56632,2,2,2,2,維持,維持,維持
56638,2,2,,,維持,,
56639,3,3,3,3,維持,維持,維持
34255,1,,,,,,
34271,1,,,,,,
34438,1,,,,,,
34477,1,,,,,,
56657,3,3,3,,維持,維持,
56664,2,,,,,,
56665,2,2,2,2,維持,維持,維持
56668,2,,,,,,
56681,3,,,,,,
56684,3,3,3,3,維持,維持,維持
56690,1,1,1,1,維持,維持,維持
56693,3,3,3,3,維持,維持,維持
56696,2,2,2,2,維持,維持,維持
56699,2,,,,,,
56701,2,2,2,2,維持,維持,維持
56712,3,3,3,3,維持,維持,維持
56714,3,3,3,3,維持,維持,維持
34539,1,,,,,,
34637,1,,,,,,
34671,1,,,,,,
56734,2,2,2,2,維持,維持,維持
34731,1,,,,,,
56737,2,,,,,,
34739,1,,,,,,
56741,2,2,2,2,維持,維持,維持
56744,2,2,2,2,維持,維持,維持
56748,3,2,2,2,減少,維持,維持
56751,3,,,,,,
56752,3,3,3,3,維持,維持,維持
56753,3,3,3,3,維持,維持,維持
56754,3,3,3,3,維持,維持,維持
34866,1,,,,,,
56756,3,3,3,3,維持,維持,維持
56758,3,,,,,,
56764,3,,,,,,
56765,2,2,1,3,維持,減少,増加
56768,2,2,2,2,維持,維持,維持
56770,3,3,3,3,維持,維持,維持
56771,3,3,3,3,維持,維持,維持
34870,1,,,,,,
56777,3,3,3,3,維持,維持,維持
56779,1,,,,,,
56781,2,2,2,2,維持,維持,維持
56782,3,3,3,3,維持,維持,維持
56785,3,,,,,,
35029,1,,,,,,
56792,3,3,3,3,維持,維持,維持
35037,1,,,,,,
56806,3,3,3,3,維持,維持,維持
56808,1,1,2,2,維持,増加,維持
56813,3,3,3,3,維持,維持,維持
56817,2,2,,,維持,,
56819,3,2,2,,減少,維持,
56822,3,3,3,3,維持,維持,維持
56826,2,2,2,2,維持,維持,維持
56828,3,3,3,3,維持,維持,維持
35296,1,,,,,,
56833,3,3,3,3,維持,維持,維持
56835,2,,,,,,
56838,3,3,3,3,維持,維持,維持
56839,3,,,,,,
56841,2,2,2,2,維持,維持,維持
35333,1,,,,,,
56843,2,2,,,維持,,
56852,3,3,3,3,維持,維持,維持
56867,2,2,2,,維持,維持,
56872,2,2,,,維持,,
35348,1,,,,,,
56875,2,2,2,2,維持,維持,維持
35367,1,,,,,,
56888,3,,,,,,
56889,3,3,3,3,維持,維持,維持
